id,name,court,decision_year,case_url,citation_count
563430,Franklin County v. Carstens,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0176-01.json,15
291213,Egbers v. Fischer,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0308-01.json,7
565322,Thayer v. Harbican,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0278-01.json,2
622638,Mallory v. City of Olympia,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0245-01.json,2
662936,Armour v. Seixas,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0181-01.json,10
613118,Hallidie Machinery Co. v. Whidbey Island Sand & Gravel Co.,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0604-01.json,0
563416,Smith v. Stiles,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0345-01.json,4
615458,Hunt v. Allison,Washington Supreme Court,1913,https://static.case.law/wash/77/cases/0058-01.json,3
647148,Wright v. City of Tacoma,Washington Supreme Court,1915,https://static.case.law/wash/87/cases/0334-01.json,13
615519,Kelly v. Navy Yard Route,Washington Supreme Court,1913,https://static.case.law/wash/77/cases/0148-01.json,0
591446,Sorenson v. Perkins & Co.,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0016-01.json,2
566863,State ex rel. School District No. 56 v. Superior Court,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0189-01.json,8
615448,Seattle v. Wald,Washington Supreme Court,1913,https://static.case.law/wash/77/cases/0091-01.json,11
607926,Schuss v. City of Chehalis,Washington Supreme Court,1914,https://static.case.law/wash/82/cases/0595-01.json,16
645166,Stewart v. Fitzsimmons,Washington Supreme Court,1915,https://static.case.law/wash/86/cases/0055-01.json,7
649064,Blau v. Puget Sound Traction Light & Power Co.,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0260-01.json,1
551012,Dumas v. Walville Lumber Co.,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0381-01.json,7
618046,St. Germain v. Potlatch Lumber Co.,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0102-01.json,22
604095,Ferrell v. Washington Water Power Co.,Washington Supreme Court,1915,https://static.case.law/wash/83/cases/0319-01.json,4
642614,Beck v. International Harvester Co. of America,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0413-01.json,16
648946,Barker v. State Fish Commission,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0073-01.json,10
649072,Hightower v. Union Savings & Trust Co.,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0179-01.json,3
618076,Murray v. Wishkah Boom Co.,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0605-01.json,0
636787,Hamilton v. Ramage,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0649-01.json,2
636955,Union Machinery & Supply Co. v. Darnell,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0226-01.json,18
598947,Ransom v. Wickstrom & Co.,Washington Supreme Court,1915,https://static.case.law/wash/84/cases/0419-01.json,17
596497,Price v. Partridge,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0362-01.json,1
291215,North Coast Railroad v. Gentry,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0188-01.json,5
642582,State ex rel. Struntz v. Spokane County,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0187-01.json,3
561121,Carton v. City of Seattle,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0447-01.json,1
558806,Merz v. Mehner,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0135-01.json,1
636775,Ottevaere v. City of Spokane,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0681-01.json,0
613187,Collins v. Hoffman,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0278-01.json,4
864551,State v. Territory of Alaska,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0115-01.json,3
759511,State v. Spokane,Washington Supreme Court,1922,https://static.case.law/wash/122/cases/0648-01.json,8
478579,Lloyd L. Hughes Inc. v. Widders,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0452-01.json,7
766391,Farmers State Bank v. Scheel,Washington Supreme Court,1923,https://static.case.law/wash/124/cases/0429-01.json,3
862686,Sakris v. Eagle Indemnity Co.,Washington Supreme Court,1934,https://static.case.law/wash/176/cases/0073-01.json,4
802217,Salisbury v. Alskog,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0088-01.json,1
780513,Myers v. Arthur,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0583-01.json,9
748361,Taylor v. Basye,Washington Supreme Court,1922,https://static.case.law/wash/119/cases/0263-01.json,7
821931,Zettler v. City of Seattle,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0179-01.json,7
1279408,Hamblet v. Soderburg,Washington Supreme Court,1937,https://static.case.law/wash/189/cases/0449-01.json,4
478192,Trainor v. Interstate Construction Co.,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0142-01.json,8
864586,Carlson v. City of Seattle,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0388-01.json,9
780444,Garrow v. Seattle Taxicab Co.,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0630-01.json,2
763834,Von Saxe v. Barnett,Washington Supreme Court,1923,https://static.case.law/wash/125/cases/0639-01.json,7
872033,Hinton v. Carmody,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0123-01.json,17
867100,Culliton v. Chase,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0363-01.json,37
480191,Knutson v. McMahan,Washington Supreme Court,1936,https://static.case.law/wash/186/cases/0518-01.json,3
875576,Durham v. Crist,Washington Supreme Court,1934,https://static.case.law/wash/180/cases/0213-01.json,12
869823,Smith v. City of Seattle,Washington Supreme Court,1934,https://static.case.law/wash/178/cases/0477-01.json,3
867037,Reinhart v. Oregon-Washington Railroad & Navigation Co.,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0320-01.json,7
857472,Eaton v. Hewitt,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0260-01.json,5
861323,Smith v. City of Seattle,Washington Supreme Court,1933,https://static.case.law/wash/172/cases/0066-01.json,10
842507,Grubbs v. Grayson,Washington Supreme Court,1931,https://static.case.law/wash/165/cases/0548-01.json,6
1353609,Freeman v. Smit,Washington Supreme Court,1938,https://static.case.law/wash/193/cases/0346-01.json,3
636800,Stephenson v. Parton,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0653-01.json,4
656716,Deitchler v. Ball,Washington Supreme Court,1918,https://static.case.law/wash/99/cases/0483-01.json,2
859424,Chapin v. Stickel,Washington Supreme Court,1933,https://static.case.law/wash/173/cases/0174-01.json,4
622689,Mosso v. E. H. Stanton Co.,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0220-01.json,17
651321,Worden v. Worden,Washington Supreme Court,1917,https://static.case.law/wash/96/cases/0592-01.json,6
1353608,Resor v. Schaefer,Washington Supreme Court,1937,https://static.case.law/wash/193/cases/0091-01.json,11
1351272,Schmidt v. Maher,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0126-01.json,11
1429034,Tucker v. Seargeant,Washington Supreme Court,1921,https://static.case.law/wash/116/cases/0475-01.json,4
864601,Quayle v. Knox,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0182-01.json,6
478808,West Coast Transport Co. v. Landin,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0556-01.json,6
877765,Bredemeyer v. Johnson,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0225-01.json,15
748403,White v. Kline,Washington Supreme Court,1922,https://static.case.law/wash/119/cases/0045-01.json,3
857428,Pacific Mutual Life Insurance v. Fishback,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0244-01.json,0
291262,Polk v. Spokane Interstate Fair,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0610-01.json,2
1308289,Hoff v. Department of Labor & Industries,Washington Supreme Court,1939,https://static.case.law/wash/198/cases/0257-01.json,18
1346677,Ferguson v. Department of Labor & Industries,Washington Supreme Court,1938,https://static.case.law/wash/197/cases/0524-01.json,5
877754,McGuire v. Department of Labor & Industries,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0645-01.json,4
821915,Mattingley v. Oregon-Washington Railroad & Navigation Co.,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0514-01.json,17
782332,Jensen v. Culbert,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0599-01.json,5
701768,Smith v. Inland Empire Railroad,Washington Supreme Court,1921,https://static.case.law/wash/114/cases/0441-01.json,6
594070,Beeman v. Puget Sound Traction Light & Power Co.,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0137-01.json,7
480310,Dumbolton v. Oregon Washington Railroad & Navigation Co.,Washington Supreme Court,1936,https://static.case.law/wash/186/cases/0433-01.json,5
594153,Bowden v. Walla Walla Valley Railway Co.,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0184-01.json,4
483445,Bender v. White,Washington Supreme Court,1939,https://static.case.law/wash/199/cases/0510-01.json,13
1355164,Nystuen v. Spokane County,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0312-01.json,17
868380,Harry v. Beatty,Washington Supreme Court,1934,https://static.case.law/wash/177/cases/0153-01.json,13
746539,Benson v. Anderson,Washington Supreme Court,1924,https://static.case.law/wash/129/cases/0019-01.json,4
484857,Delsman v. Bertotti,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0380-01.json,13
853672,McAllister v. Anderson,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0014-01.json,0
1351202,Hamilton v. Cadwell,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0683-01.json,4
5289993,Wright v. Safeway Stores Inc.,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0341-01.json,24
5804642,Nelson v. West Coast Dairy Co.,Washington Supreme Court,1940,https://static.case.law/wash-2d/5/cases/0284-01.json,13
693440,Sandanger v. Carlisle Packing Co.,Washington Supreme Court,1920,https://static.case.law/wash/112/cases/0480-01.json,3
639334,Harold v. Toomey,Washington Supreme Court,1916,https://static.case.law/wash/92/cases/0297-01.json,7
842496,Bank of Chewelah v. Carter,Washington Supreme Court,1931,https://static.case.law/wash/165/cases/0663-01.json,3
872027,Yakima First National Bank v. Pettibone,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0663-01.json,5
877745,Gaskill v. Amadon,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0375-01.json,16
484962,Cole v. Department of Labor & Industries,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0296-01.json,22
853708,Spokane County v. City of Spokane,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0355-01.json,1
5276980,City of Seattle v. King County,Washington Supreme Court,1940,https://static.case.law/wash-2d/3/cases/0026-01.json,4
5280817,State ex rel. City of Seattle v. King County,Washington Supreme Court,1940,https://static.case.law/wash-2d/4/cases/0589-01.json,2
1963346,Longview Co. v. Cowlitz County,Washington Supreme Court,1939,https://static.case.law/wash-2d/1/cases/0064-01.json,10
1346670,City of Walla Walla v. State,Washington Supreme Court,1938,https://static.case.law/wash/197/cases/0357-01.json,19
823866,Shelton v. Klickitat County,Washington Supreme Court,1929,https://static.case.law/wash/152/cases/0193-01.json,5
596582,Gustaveson v. Dwyer,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0336-01.json,7
796419,Drum v. University Place Water District,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0699-01.json,1
802319,Drum v. University Place Water District,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0585-01.json,8
830967,Barrett v. Powers,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0270-01.json,0
1353629,Walker v. Copeland,Washington Supreme Court,1937,https://static.case.law/wash/193/cases/0001-01.json,9
596506,Pierce v. Seattle Electric Co.,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0167-01.json,5
838685,Piland v. Yakima Motor Coach Co.,Washington Supreme Court,1931,https://static.case.law/wash/162/cases/0456-01.json,2
840459,Hunter v. Lincoln Stages Inc.,Washington Supreme Court,1931,https://static.case.law/wash/161/cases/0634-01.json,6
826085,Harry v. Pratt,Washington Supreme Court,1930,https://static.case.law/wash/155/cases/0552-01.json,1
796483,Day v. Polley,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0419-01.json,12
478380,Templin v. Doan,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0068-01.json,13
871982,Graham v. New York Life Insurance,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0612-01.json,14
857347,Ladd v. Miles,Washington Supreme Court,1932,https://static.case.law/wash/171/cases/0044-01.json,11
642573,Saunders v. First National Bank,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0125-01.json,5
568356,Anderson v. Seattle Lighting Co.,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0155-01.json,2
1355198,Cavitt v. McCrite,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0684-01.json,2
798739,Johnson v. Nelson,Washington Supreme Court,1928,https://static.case.law/wash/146/cases/0500-01.json,0
833103,Broesch v. Broesch,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0409-01.json,2
821879,Burke v. Burke,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0097-01.json,0
1292777,Flagg v. Flagg,Washington Supreme Court,1937,https://static.case.law/wash/192/cases/0679-01.json,14
846714,Mason v. Mason,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0539-01.json,2
811950,Prothero v. Prothero,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0349-01.json,1
639324,Freeland v. Freeland,Washington Supreme Court,1916,https://static.case.law/wash/92/cases/0482-01.json,2
752580,Smith v. Anderson,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0307-01.json,0
855698,Capital National Bank v. Johns,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0250-01.json,11
1290663,Hubbard v. Grandquist,Washington Supreme Court,1937,https://static.case.law/wash/191/cases/0442-01.json,8
831169,Culmback v. Stevens,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0675-01.json,3
823845,Daniels v. Fossas,Washington Supreme Court,1929,https://static.case.law/wash/152/cases/0516-01.json,2
816000,Frye v. King County,Washington Supreme Court,1929,https://static.case.law/wash/151/cases/0179-01.json,6
811934,Peck v. Farmers National Bank,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0627-01.json,1
780476,Kuhn v. Kuhn,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0693-01.json,1
772300,Kuhn v. Kuhn,Washington Supreme Court,1925,https://static.case.law/wash/132/cases/0678-01.json,7
877778,Lampa v. Graham,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0184-01.json,5
757349,Ochfen v. Kominsky,Washington Supreme Court,1922,https://static.case.law/wash/121/cases/0060-01.json,5
563454,Berryman v. East Hoquiam Boom & Logging Co.,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0657-01.json,2
846675,Murphy v. Calispel Duck Club,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0366-01.json,1
636820,Remsnider v. Union Savings & Trust Co.,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0087-01.json,2
598905,Guerrieri v. Industrial Insurance Commission,Washington Supreme Court,1915,https://static.case.law/wash/84/cases/0266-01.json,0
484859,Lunday v. Department of Labor & Industries,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0620-01.json,10
647176,State v. Business Property Security Co.,Washington Supreme Court,1915,https://static.case.law/wash/87/cases/0627-01.json,1
662927,Wendt v. Industrial Insurance Commission,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0111-01.json,0
871983,Johnson v. Department of Labor & Industries,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0351-01.json,10
5290399,Hynek v. City of Seattle,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0386-01.json,67
1355218,Meacham v. Gjarde,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0526-01.json,9
484957,Lampe v. Tyrell,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0589-01.json,18
1279413,Potter v. Jaurez,Washington Supreme Court,1937,https://static.case.law/wash/189/cases/0476-01.json,2
5290038,Manos v. James,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0695-01.json,17
1963340,Carboneau v. Peterson,Washington Supreme Court,1939,https://static.case.law/wash-2d/1/cases/0347-01.json,37
846670,Zelinsky v. Howe,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0277-01.json,1
5289443,Scott v. Currie,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0301-01.json,10
5290311,Conley v. Moe,Washington Supreme Court,1941,https://static.case.law/wash-2d/7/cases/0355-01.json,22
5281515,Marich v. Moe,Washington Supreme Court,1940,https://static.case.law/wash-2d/4/cases/0343-01.json,2
677806,Westfield v. Marble,Washington Supreme Court,1918,https://static.case.law/wash/103/cases/0213-01.json,0
857343,Curtis v. Perry,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0542-01.json,5
484915,Beck v. Dye,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0001-01.json,20
5300341,Hadley v. Simpson,Washington Supreme Court,1941,https://static.case.law/wash-2d/9/cases/0541-01.json,7
816070,State ex rel. Baisden v. Preston,Washington Supreme Court,1929,https://static.case.law/wash/151/cases/0175-01.json,3
613136,State ex rel. Olympia National Bank v. Lewis,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0266-01.json,2
836956,Stubbe v. Stangler,Washington Supreme Court,1930,https://static.case.law/wash/157/cases/0283-01.json,10
566866,Angel v. Columbia Canal Co.,Washington Supreme Court,1912,https://static.case.law/wash/69/cases/0550-01.json,3
752643,Stevens v. Sweitzer,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0420-01.json,6
647121,Haven v. Anderson,Washington Supreme Court,1915,https://static.case.law/wash/87/cases/0234-01.json,1
1283501,Vance v. Department of Labor & Industries,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0278-01.json,2
1351194,Island County v. Calvin Philips & Co.,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0265-01.json,16
594111,Beverly v. Davis,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0537-01.json,6
620581,Hoover v. Bouffleur,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0382-01.json,11
774558,MacEachern v. MacEachern,Washington Supreme Court,1923,https://static.case.law/wash/126/cases/0032-01.json,3
557295,Finigan v. Sullivan,Washington Supreme Court,1911,https://static.case.law/wash/65/cases/0625-01.json,2
853722,Carr v. Zellerbach Paper Co.,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0493-01.json,4
826110,Puffe v. Frink,Washington Supreme Court,1930,https://static.case.law/wash/155/cases/0578-01.json,3
683782,Lester v. Millman,Washington Supreme Court,1919,https://static.case.law/wash/107/cases/0300-01.json,8
685664,Bruce v. Elmergreen,Washington Supreme Court,1919,https://static.case.law/wash/106/cases/0359-01.json,3
672158,Borg v. Bringhurst,Washington Supreme Court,1919,https://static.case.law/wash/105/cases/0521-01.json,7
660314,Main v. Healy,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0253-01.json,4
877728,Christiansen v. Anderson,Washington Supreme Court,1934,https://static.case.law/wash/179/cases/0368-01.json,11
820290,Bartolomeo v. Richards,Washington Supreme Court,1929,https://static.case.law/wash/154/cases/0642-01.json,3
857512,Huf v. Hague,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0302-01.json,10
2554009,Brooks v. Bolde,Washington Supreme Court,1941,https://static.case.law/wash-2d/11/cases/0037-01.json,14
622609,Waring v. Hudspeth,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0534-01.json,3
796498,Hall v. Dare,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0264-01.json,1
685660,Terusaki v. Matsumi,Washington Supreme Court,1919,https://static.case.law/wash/106/cases/0538-01.json,0
869799,Pioneer Sand & Gravel Co. v. Hedlund,Washington Supreme Court,1934,https://static.case.law/wash/178/cases/0273-01.json,7
627863,Gray v. Hickey,Washington Supreme Court,1917,https://static.case.law/wash/94/cases/0370-01.json,8
291218,Hallett v. Phillips,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0457-01.json,5
5277462,Income Investors Inc. v. Shelton,Washington Supreme Court,1940,https://static.case.law/wash-2d/3/cases/0599-01.json,2
1307023,Reagh v. Dickey,Washington Supreme Court,1935,https://static.case.law/wash/183/cases/0564-01.json,9
857378,Carr v. Hamlin,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0120-01.json,0
820297,Wallis v. Elliott,Washington Supreme Court,1929,https://static.case.law/wash/154/cases/0625-01.json,2
796409,Petro Paint Manufacturing Co. v. Taylor,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0158-01.json,8
784441,Osten v. Curtis,Washington Supreme Court,1925,https://static.case.law/wash/133/cases/0360-01.json,1
660437,Buff v. Davies,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0343-01.json,0
598937,Bradley v. Donovan-Pattison Realty Co.,Washington Supreme Court,1915,https://static.case.law/wash/84/cases/0654-01.json,5
666874,Rubens v. Rubens,Washington Supreme Court,1918,https://static.case.law/wash/101/cases/0675-01.json,1
570615,Chehalis Coal Co. v. Laisure,Washington Supreme Court,1917,https://static.case.law/wash/97/cases/0422-01.json,30
651327,Williamson Investment Co. v. Williamson,Washington Supreme Court,1917,https://static.case.law/wash/96/cases/0529-01.json,0
618066,Johns v. Arizona Fire Insurance,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0349-01.json,18
620599,Allen v. Migliavacca Realty Co.,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0347-01.json,3
291221,Bunger v. Pruitt,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0569-01.json,0
2558055,Knettle v. Kennett,Washington Supreme Court,1942,https://static.case.law/wash-2d/12/cases/0261-01.json,4
842557,Pacific Coast Paper Mills v. Pacific Mercantile Agency,Washington Supreme Court,1931,https://static.case.law/wash/165/cases/0062-01.json,14
817687,Rule v. Somervill,Washington Supreme Court,1929,https://static.case.law/wash/150/cases/0605-01.json,12
5300494,Bishop v. Illman,Washington Supreme Court,1941,https://static.case.law/wash-2d/9/cases/0360-01.json,4
1292749,Graham v. Yakima Stock Brokers Inc.,Washington Supreme Court,1937,https://static.case.law/wash/192/cases/0121-01.json,8
1283500,Ayers v. Ayers,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0540-01.json,6
5266176,Phelps v. Phelps,Washington Supreme Court,1940,https://static.case.law/wash-2d/2/cases/0272-01.json,8
662939,Doyle v. Langdon,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0175-01.json,0
1281060,Goodwin v. American Surety Co. of New York,Washington Supreme Court,1937,https://static.case.law/wash/190/cases/0457-01.json,17
864547,Locke v. Andrasko,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0123-01.json,5
656809,Vanhorn v. Nestoss,Washington Supreme Court,1918,https://static.case.law/wash/99/cases/0328-01.json,1
1351233,Hansen v. Stimson Mill Co.,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0621-01.json,3
809957,Union Machinery & Supply Co. v. Taylor-Morrison Logging Co.,Washington Supreme Court,1927,https://static.case.law/wash/143/cases/0154-01.json,5
620586,Toon v. McCaw,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0335-01.json,4
645107,Griffin v. Union Savings & Trust Co.,Washington Supreme Court,1915,https://static.case.law/wash/86/cases/0605-01.json,2
2554050,State Bank v. Phillips,Washington Supreme Court,1941,https://static.case.law/wash-2d/11/cases/0483-01.json,5
1351207,Wilder v. Nolte,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0001-01.json,2
481637,Kohout v. Brooks,Washington Supreme Court,1935,https://static.case.law/wash/185/cases/0004-01.json,8
2562430,State ex rel. Rand v. City of Seattle,Washington Supreme Court,1942,https://static.case.law/wash-2d/13/cases/0107-01.json,18
698360,Pinckard v. Pease,Washington Supreme Court,1921,https://static.case.law/wash/115/cases/0282-01.json,2
770311,Mount v. Krilich,Washington Supreme Court,1924,https://static.case.law/wash/131/cases/0627-01.json,8
8843449,Adams ex rel. Tabert v. Anderson & Middleton Lumber Co.,Washington Supreme Court,1924,https://static.case.law/wash/127/cases/0678-01.json,6
766381,Adams v. Anderson & Middleton Lumber Co.,Washington Supreme Court,1923,https://static.case.law/wash/124/cases/0356-01.json,1
1308348,State ex rel. Northeast Transportation Co. v. Schaaf,Washington Supreme Court,1939,https://static.case.law/wash/198/cases/0052-01.json,6
604162,Maxwell v. Dimond,Washington Supreme Court,1914,https://static.case.law/wash/83/cases/0030-01.json,3
2566619,Wolff v. Commercial Waterway District No. 1,Washington Supreme Court,1942,https://static.case.law/wash-2d/14/cases/0045-01.json,7
2604706,Commercial Waterway District No. 1 v. King County,Washington Supreme Court,1941,https://static.case.law/wash-2d/10/cases/0474-01.json,23
817651,Turner v. Spokane County,Washington Supreme Court,1929,https://static.case.law/wash/150/cases/0524-01.json,6
594149,France v. Deep River Logging Co.,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0336-01.json,13
855645,Calhoun v. Washington Veneer Co.,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0152-01.json,4
796396,Seattle Can Co. v. Department of Labor & Industries,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0303-01.json,2
855660,Sandahl v. Department of Labor & Industries,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0380-01.json,3
852072,Ferguson v. Department of Labor & Industries,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0677-01.json,3
816057,Fee v. Department of Labor & Industries,Washington Supreme Court,1929,https://static.case.law/wash/151/cases/0337-01.json,6
814327,Stolp v. Department of Labor & Industries,Washington Supreme Court,1926,https://static.case.law/wash/138/cases/0685-01.json,3
624733,LaBreck v. City of Hoquiam,Washington Supreme Court,1917,https://static.case.law/wash/95/cases/0463-01.json,2
5292244,Colwell v. Nygaard,Washington Supreme Court,1941,https://static.case.law/wash-2d/8/cases/0462-01.json,4
845023,Stubbs v. Boone,Washington Supreme Court,1931,https://static.case.law/wash/164/cases/0368-01.json,5
828238,State v. Much,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0403-01.json,12
483428,Zurfluh v. Lewis County,Washington Supreme Court,1939,https://static.case.law/wash/199/cases/0378-01.json,6
861301,Stack v. L. J. Dowell Inc.,Washington Supreme Court,1933,https://static.case.law/wash/172/cases/0009-01.json,9
5285664,Hughes v. Wallace,Washington Supreme Court,1940,https://static.case.law/wash-2d/6/cases/0396-01.json,11
801036,Millspaugh v. Alert Transfer & Storage Co.,Washington Supreme Court,1927,https://static.case.law/wash/145/cases/0111-01.json,4
701992,Shelley v. Norman,Washington Supreme Court,1921,https://static.case.law/wash/114/cases/0381-01.json,5
746515,Bone v. Yellow Cab Co.,Washington Supreme Court,1924,https://static.case.law/wash/129/cases/0503-01.json,1
550965,Segerstrom v. Lawrence,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0245-01.json,0
838629,Price v. Gabel,Washington Supreme Court,1931,https://static.case.law/wash/162/cases/0275-01.json,21
812009,Geitner v. Stephenson,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0464-01.json,2
8842050,Sliter v. Clark,Washington Supreme Court,1923,https://static.case.law/wash/127/cases/0406-01.json,2
662937,Anderson v. Kinnear,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0638-01.json,2
568406,Hillebrant v. Manz,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0250-01.json,9
871966,Twardus v. Crewson,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0522-01.json,5
1353653,Collins v. Nelson,Washington Supreme Court,1938,https://static.case.law/wash/193/cases/0334-01.json,1
